Time,UK PV 10:00 DAH Forecast(MW),UK Wind 10:00 DAH Forecast(MW),UK Demand 10:00 DAH Forecast(MW),UK - PowerDemand - Observation - Total - Hourly - MW - RealData (MW),UK Wind 15:00 DAH Forecast(MW),UK PV 15:00 DAH Forecast(MW),UK Demand 15:00 DAH Forecast(MW),UK - PowerDemand - Normal - Total - Hourly - MW - Normal (MW),Elexon Estimated Imbalance Price  (3) (£/MWh),EPEX UK DayAhead Hourly Price (1) (£/MWh)
10/19/2020 6:30,0,,,22375,,0,,,15,
10/19/2020 7:00,0,5306,27082,24834,5452,0,27100,26850,28.3,56.5
10/19/2020 7:30,0,,,27436,,0,,,17.2,
10/19/2020 8:00,0,5845,32444,30437,5960,0,32461,30958,68.4,65.1
10/19/2020 8:30,6,,,32364,,6,,,69.9,
10/19/2020 9:00,150,6475,34221,33741,6614,154,34361,32455,62.5,59.1
10/19/2020 9:30,463,,,34013,,476,,,62.5,
10/19/2020 10:00,875,7134,34249,34331,7477,895,34481,32415,62.5,55.1
10/19/2020 10:30,1377,,,33944,,1400,,,27.1,
10/19/2020 11:00,1914,7790,33313,33271,8236,1922,33412,31882,62.5,46.2
10/19/2020 11:30,2466,,,32523,,2440,,,62.4,
10/19/2020 12:00,2840,8288,32651,32137,8858,2777,32686,31461,27,42.3
10/19/2020 12:30,3023,,,31809,,2922,,,27,
10/19/2020 13:00,3068,8652,32299,31828,9328,2950,32223,31213,17.2,40.2
10/19/2020 13:30,2983,,,31569,,2867,,,17.2,
10/19/2020 14:00,2831,8911,31950,31336,9615,2706,31910,30997,19,36.4
10/19/2020 14:30,2613,,,31098,,2470,,,27,
10/19/2020 15:00,2291,9127,31623,31082,9786,2148,31693,30987,27,37
10/19/2020 15:30,1868,,,31480,,1749,,,27,
10/19/2020 16:00,1443,9418,32622,31732,9865,1355,32645,31569,27.3,38.9
10/19/2020 16:30,1027,,,32876,,977,,,28,
10/19/2020 17:00,656,9720,34924,34105,10058,630,34957,33771,28.3,46.1
10/19/2020 17:30,338,,,35394,,322,,,64,
10/19/2020 18:00,134,10083,37063,36768,10448,124,37101,35610,67.5,55
10/19/2020 18:30,42,,,37725,,37,,,67.5,
10/19/2020 19:00,2,10462,38123,38527,10815,1,38146,36488,69.8,65
10/19/2020 19:30,0,,,38205,,0,,,67.5,
10/19/2020 20:00,0,10692,36504,37071,11033,0,36526,35928,29.1,57.3
10/19/2020 20:30,0,,,35399,,0,,,17.2,
10/19/2020 21:00,0,10812,33799,33634,11113,0,33813,33756,29.1,40.4
10/19/2020 21:30,0,,,31942,,0,,,28,
10/19/2020 22:00,0,10842,30334,30350,11085,0,30342,30688,19,37
10/19/2020 22:30,0,,,28193,,0,,,15,
10/19/2020 23:00,0,10785,26363,26377,10975,0,26374,26794,25,28
10/19/2020 23:30,0,,,24574,,0,,,52.5,
10/20/2020 0:00,0,10748,22783,22839,10836,0,22795,23256,27.2,29.8
10/20/2020 0:30,0,,,21560,,0,,,26.2,
10/20/2020 1:00,0,10325,20907,20554,10449,0,20915,21351,24.4,26.9
10/20/2020 1:30,0,,,20234,,0,,,24.5,
10/20/2020 2:00,0,10185,20707,20375,10220,0,20715,20887,22.6,24.9
10/20/2020 2:30,0,,,20909,,0,,,22.7,
10/20/2020 3:00,0,10048,20498,20806,9979,0,20500,20368,52.5,22.9
10/20/2020 3:30,0,,,20616,,0,,,52.5,
10/20/2020 4:00,0,9927,20137,20272,9872,0,20138,19911,52.5,24.4
10/20/2020 4:30,0,,,20213,,0,,,52.9,
10/20/2020 5:00,0,9778,20111,20206,9752,0,20113,20009,56.5,27.1
10/20/2020 5:30,0,,,20263,,0,,,52.5,
10/20/2020 6:00,0,9590,21605,21019,9629,0,21607,21169,28.8,32.4
10/20/2020 6:30,0,,,22031,,0,,,28.9,
10/20/2020 7:00,0,9472,26601,24654,9560,0,26603,26179,41.4,46.2
10/20/2020 7:30,0,,,27096,,0,,,40.2,
10/20/2020 8:00,0,9457,31924,30422,9460,0,31927,31012,15,49
10/20/2020 8:30,6,,,32403,,4,,,58,
10/20/2020 9:00,176,9445,34203,33439,9350,181,34193,32487,58.8,56.6
10/20/2020 9:30,551,,,33512,,586,,,58,
10/20/2020 10:00,1065,9412,34186,33681,9273,1135,34181,32368,58,56.7
10/20/2020 10:30,1704,,,33174,,1813,,,58,
10/20/2020 11:00,2374,9397,33297,32654,9304,2521,33291,31836,58,51.1
10/20/2020 11:30,3050,,,32275,,3233,,,58,
10/20/2020 12:00,3535,9455,32594,32119,9450,3747,32585,31394,58,48
10/20/2020 12:30,3817,,,31851,,4047,,,58.7,
10/20/2020 13:00,3963,9584,32078,32081,9570,4143,31969,31142,58.7,41.2
10/20/2020 13:30,3963,,,31896,,4143,,,58.7,
10/20/2020 14:00,3895,9717,31345,31577,9609,4027,31273,30860,58.7,37.9
10/20/2020 14:30,3683,,,31221,,3785,,,35,
10/20/2020 15:00,3387,9729,30856,31256,9543,3441,30744,30850,58,39.4
10/20/2020 15:30,3004,,,31446,,2995,,,40,
10/20/2020 16:00,2461,9632,31402,31438,9491,2439,31320,31418,20.1,39.5
10/20/2020 16:30,1773,,,32150,,1786,,,58.8,
10/20/2020 17:00,1165,9549,33470,33182,9531,1188,33461,33568,61,42.3
10/20/2020 17:30,660,,,34543,,666,,,22.5,
10/20/2020 18:00,301,9606,35608,35658,9657,299,35596,35395,22.6,54.3
10/20/2020 18:30,90,,,36671,,89,,,64.2,
10/20/2020 19:00,2,9762,37651,37885,9823,2,37651,36249,67.5,70
10/20/2020 19:30,0,,,37911,,0,,,66.5,
10/20/2020 20:00,0,9853,36059,36979,10047,0,36058,35676,66,61.4
10/20/2020 20:30,0,,,35518,,0,,,60,
10/20/2020 21:00,0,9900,33520,34213,10174,0,33525,33528,22.6,44
10/20/2020 21:30,0,,,32604,,0,,,22.5,
10/20/2020 22:00,0,9822,30464,31086,9982,0,30472,30586,58.5,42
10/20/2020 22:30,0,,,29095,,0,,,58,
10/20/2020 23:00,0,9555,26972,27238,9665,0,26978,26733,57.9,37.2
10/20/2020 23:30,0,,,25382,,0,,,57,
10/21/2020 0:00,0,9193,23337,23898,9311,0,23343,23217,57.5,36
10/21/2020 0:30,0,,,22509,,0,,,26,
10/21/2020 1:00,0,8490,21322,21605,8452,0,21314,21675,20.4,30.4
10/21/2020 1:30,0,,,21092,,0,,,23.7,
10/21/2020 2:00,0,7896,21164,21318,7898,0,21161,21154,19.6,34
10/21/2020 2:30,0,,,21724,,0,,,23.9,
10/21/2020 3:00,0,7273,20929,21733,7402,0,20927,20626,21.3,36.2
10/21/2020 3:30,0,,,21089,,0,,,16.3,
10/21/2020 4:00,0,6746,20652,20932,6848,0,20649,20165,18,36.8
10/21/2020 4:30,0,,,20877,,0,,,18.6,
10/21/2020 5:00,0,6395,20773,20851,6445,0,20771,20271,26.7,41
10/21/2020 5:30,0,,,21066,,0,,,5,
10/21/2020 6:00,0,6213,22180,21805,6196,0,22179,21376,3.9,47.7
10/21/2020 6:30,0,,,22882,,0,,,4.5,
10/21/2020 7:00,0,6064,26727,25313,6017,0,26720,26367,0,47
10/21/2020 7:30,0,,,28009,,0,,,0,
10/21/2020 8:00,2,5946,31975,31185,5923,1,31973,30943,22.6,49.3
10/21/2020 8:30,8,,,33414,,7,,,28.1,
10/21/2020 9:00,25,5647,34428,34881,5761,27,34513,32437,62.1,55.6
10/21/2020 9:30,56,,,35105,,62,,,67,
10/21/2020 10:00,129,5296,35288,35712,5609,137,35173,32293,62.1,59.9
10/21/2020 10:30,245,,,35969,,255,,,67,
10/21/2020 11:00,398,5032,35258,36149,5371,402,35111,31845,67,59.8
10/21/2020 11:30,583,,,36311,,575,,,67,
10/21/2020 12:00,762,4806,35271,36474,5007,731,35242,31403,67.9,58.9
10/21/2020 12:30,931,,,36360,,866,,,62.1,
10/21/2020 13:00,1071,4628,35150,36592,4743,969,35038,31152,65,56
10/21/2020 13:30,1179,,,36314,,1041,,,72.5,
10/21/2020 14:00,1259,4737,34489,35767,4673,1118,34318,30846,72.5,46.1
10/21/2020 14:30,1306,,,35041,,1194,,,62.1,
10/21/2020 15:00,1285,5394,33531,34885,4876,1181,33587,30837,67,39
10/21/2020 15:30,1194,,,34673,,1077,,,31,
10/21/2020 16:00,1052,6101,33813,34854,5364,920,33797,31395,31,37.5
10/21/2020 16:30,861,,,35556,,717,,,72.3,
10/21/2020 17:00,623,6474,35285,36073,5873,500,35278,33531,78.4,40.8
10/21/2020 17:30,346,,,36954,,277,,,66,
10/21/2020 18:00,153,6745,37008,38006,6304,124,36999,35358,31,52
10/21/2020 18:30,49,,,38809,,43,,,31.1,
10/21/2020 19:00,2,7138,38525,39696,6778,4,38521,36218,78.4,63
10/21/2020 19:30,0,,,39323,,0,,,74.5,
10/21/2020 20:00,0,7513,36790,38350,7364,0,36790,35654,69.8,50
10/21/2020 20:30,0,,,37001,,0,,,31.1,
10/21/2020 21:00,0,7717,34345,35353,7818,0,34344,33506,68,44
10/21/2020 21:30,0,,,33651,,0,,,60,
10/21/2020 22:00,0,7817,31391,32143,8019,0,31389,30696,31.1,45.3
10/21/2020 22:30,0,,,30278,,0,,,57.9,
10/21/2020 23:00,0,7891,27733,28323,8193,0,27730,26991,32.5,41
10/21/2020 23:30,0,,,26428,,0,,,32.5,
10/22/2020 0:00,0,8010,24186,24593,8299,0,24186,23476,57.9,34.3
10/22/2020 0:30,0,,,23156,,0,,,20.4,
10/22/2020 1:00,0,9648,21816,22125,9856,0,21842,21645,25,28.2
10/22/2020 1:30,0,,,21629,,0,,,23.5,
10/22/2020 2:00,0,9805,21547,21596,9997,0,21573,21123,57.5,26.5
10/22/2020 2:30,0,,,21707,,0,,,57.4,
10/22/2020 3:00,0,9809,21124,21683,10045,0,21155,20595,18.7,23.4
10/22/2020 3:30,0,,,21261,,0,,,15.2,
10/22/2020 4:00,0,9816,20659,20823,10070,0,20686,20137,14.1,22.2
10/22/2020 4:30,0,,,20611,,0,,,12.7,
10/22/2020 5:00,0,9912,20546,20482,10118,0,20573,20181,21,27.2
10/22/2020 5:30,0,,,20525,,0,,,21.1,
10/22/2020 6:00,0,10012,21771,21287,10256,0,21797,21287,31.9,35.6
10/22/2020 6:30,0,,,22329,,0,,,57.4,
10/22/2020 7:00,0,10017,26335,24822,10323,0,26360,26286,58.8,41.9
10/22/2020 7:30,0,,,27270,,0,,,5,
10/22/2020 8:00,0,9872,31726,30760,10189,0,31752,30958,18,44
10/22/2020 8:30,5,,,32549,,6,,,58.5,
10/22/2020 9:00,213,9604,33828,33646,9903,202,34048,32491,18.1,50.6
10/22/2020 9:30,682,,,33639,,635,,,18,
10/22/2020 10:00,1260,9281,33669,34010,9517,1172,34041,32347,31.3,48.8
10/22/2020 10:30,1923,,,33501,,1793,,,15,
10/22/2020 11:00,2505,8947,32745,32706,9122,2400,33212,31890,58.5,46.9
10/22/2020 11:30,2986,,,32229,,2970,,,27.1,
10/22/2020 12:00,3307,8570,32172,31746,8639,3359,32626,31440,30,45.7
10/22/2020 12:30,3468,,,31421,,3560,,,57,
10/22/2020 13:00,3517,8027,32043,31349,8071,3620,32511,31188,56.5,44.2
10/22/2020 13:30,3517,,,31190,,3615,,,31.3,
10/22/2020 14:00,3454,7438,31671,30952,7511,3542,32026,30851,30.1,43.3
10/22/2020 14:30,3309,,,30532,,3426,,,30.1,
10/22/2020 15:00,3094,6968,31261,30727,7008,3204,31677,30842,30.1,42.8
10/22/2020 15:30,2805,,,30834,,2870,,,30.1,
10/22/2020 16:00,2347,6509,32144,31203,6511,2414,32335,31391,30,43
10/22/2020 16:30,1731,,,32405,,1847,,,62,
10/22/2020 17:00,1160,5885,34244,33546,5957,1279,34273,33526,31.3,47.5
10/22/2020 17:30,658,,,35321,,733,,,30.1,
10/22/2020 18:00,297,5162,36661,37060,5349,334,36695,35353,30.3,55
10/22/2020 18:30,82,,,37941,,91,,,32,
10/22/2020 19:00,1,4487,38721,38753,4677,1,38750,36162,94.9,78.4
10/22/2020 19:30,0,,,39039,,0,,,97.2,
10/22/2020 20:00,0,3916,37270,38226,4022,0,37297,35594,32.2,67.5
10/22/2020 20:30,0,,,37137,,0,,,32.1,
10/22/2020 21:00,0,3494,34828,35842,3532,0,34849,33511,32.1,50.2
10/22/2020 21:30,0,,,34455,,0,,,32.2,
10/22/2020 22:00,0,3220,31784,32901,3228,0,31803,30701,32.2,43.9
10/22/2020 22:30,0,,,31051,,0,,,54.3,
10/22/2020 23:00,0,3138,28194,29319,3099,0,28216,26973,54.3,43.5
10/22/2020 23:30,0,,,27440,,0,,,54.3,
10/23/2020 0:00,0,3286,24888,25376,3248,0,24908,23495,54.3,50
10/23/2020 0:30,0,,,24000,,0,,,58.4,
10/23/2020 1:00,0,3687,23027,23170,4070,0,23026,21662,54.3,45
10/23/2020 1:30,0,,,22653,,0,,,57,
10/23/2020 2:00,0,4145,22676,22594,4478,0,22666,21125,58,45.4
10/23/2020 2:30,0,,,22925,,0,,,58,
10/23/2020 3:00,0,4644,22257,22834,4888,0,22243,20597,58,40
10/23/2020 3:30,0,,,22465,,0,,,56,
10/23/2020 4:00,0,5054,21660,22044,5203,0,21654,20142,56,34
10/23/2020 4:30,0,,,21715,,0,,,54.3,
10/23/2020 5:00,0,5468,21489,21437,5479,0,21485,20181,54.3,34.4
10/23/2020 5:30,0,,,21431,,0,,,31.7,
10/23/2020 6:00,0,5937,22687,22070,5831,0,22682,21286,54.3,41.4
10/23/2020 6:30,0,,,23012,,0,,,58.4,
10/23/2020 7:00,0,6377,26867,25493,6225,0,26868,25791,58.5,49.2
10/23/2020 7:30,0,,,27596,,0,,,53.8,
10/23/2020 8:00,0,6762,32015,30430,6516,0,32010,30455,55.5,49.9
10/23/2020 8:30,4,,,32119,,5,,,56.2,
10/23/2020 9:00,101,6942,34245,33448,6646,93,34087,32106,32.2,55.3
10/23/2020 9:30,316,,,33805,,278,,,32.2,
10/23/2020 10:00,615,6863,34428,34290,6581,553,34346,32118,32.2,53.5
10/23/2020 10:30,989,,,34310,,909,,,32.3,
10/23/2020 11:00,1364,6683,33926,34292,6348,1251,33551,31663,32.3,50.5
10/23/2020 11:30,1724,,,34270,,1569,,,32.4,
10/23/2020 12:00,1971,6289,33740,34245,6345,1816,33097,31070,74.5,49.6
10/23/2020 12:30,2097,,,34089,,1987,,,74.5,
10/23/2020 13:00,2135,6202,33512,34201,6579,2081,32853,30750,69.8,47.5
10/23/2020 13:30,2125,,,33622,,2104,,,65,
10/23/2020 14:00,2096,6714,32734,32890,7143,2133,32357,30164,62,44.6
10/23/2020 14:30,2059,,,32018,,2164,,,32.5,
10/23/2020 15:00,1975,7198,31973,31736,7764,2130,31864,30059,32.6,42.9
10/23/2020 15:30,1837,,,31181,,2010,,,33.8,
10/23/2020 16:00,1610,7490,32326,30656,7920,1777,32251,30464,33.8,41
10/23/2020 16:30,1295,,,30940,,1434,,,33.8,
10/23/2020 17:00,936,7614,33900,31779,7804,1043,33890,32483,34,45.9
10/23/2020 17:30,549,,,33126,,620,,,44.5,
10/23/2020 18:00,261,7374,35812,35002,7390,299,35799,34244,33.8,49.9
10/23/2020 18:30,81,,,36395,,92,,,74.9,
10/23/2020 19:00,2,6993,37852,37570,6804,2,37840,35065,75,64.7
10/23/2020 19:30,0,,,37553,,0,,,75,
10/23/2020 20:00,0,6629,36404,36857,6383,0,36397,34463,77.8,50.1
10/23/2020 20:30,0,,,35397,,0,,,56.5,
10/23/2020 21:00,0,6306,34052,34025,6117,0,34049,32380,35,43.5
10/23/2020 21:30,0,,,32710,,0,,,34.1,
10/23/2020 22:00,0,6164,31042,31251,6053,0,31041,29698,64.5,43
10/23/2020 22:30,0,,,29529,,0,,,35,
10/23/2020 23:00,0,6340,27669,27715,6271,0,27670,26296,33.8,37.8
10/23/2020 23:30,0,,,26137,,0,,,33,
10/24/2020 0:00,0,6860,24588,24404,6861,0,24590,22992,59.8,54.9
10/24/2020 0:30,0,,,23014,,0,,,34.6,
10/24/2020 1:00,0,7323,21981,21991,7642,0,22000,21477,33.4,41
10/24/2020 1:30,0,,,21043,,0,,,5,
10/24/2020 2:00,0,8118,21255,20657,8364,0,21273,20794,5,30.6
10/24/2020 2:30,0,,,20748,,0,,,4.5,
10/24/2020 3:00,0,8960,20334,20232,9109,0,20354,20114,5,24.4
10/24/2020 3:30,0,,,19589,,0,,,4.5,
10/24/2020 4:00,0,9839,19385,18988,10012,0,19402,19494,-4,22.6
10/24/2020 4:30,0,,,18627,,0,,,-4.6,
10/24/2020 5:00,0,10662,18825,18229,10844,0,18839,19328,11.6,21.2
10/24/2020 5:30,0,,,18119,,0,,,1.41,
10/24/2020 6:00,0,11255,18888,18149,11393,0,18901,19695,9.57,23
10/24/2020 6:30,0,,,18672,,0,,,12.2,
10/24/2020 7:00,0,11716,20593,19780,11781,0,20605,21772,12.5,27.5
10/24/2020 7:30,0,,,20881,,0,,,20,
10/24/2020 8:00,0,12066,23241,22317,12093,0,23235,25048,20,32.3
10/24/2020 8:30,6,,,23729,,7,,,24.8,
10/24/2020 9:00,75,12210,25912,25413,12323,72,25946,27222,3.18,38.3
10/24/2020 9:30,211,,,26396,,196,,,5,
10/24/2020 10:00,396,12136,27382,27638,12244,373,27551,28100,27.4,46.1
10/24/2020 10:30,621,,,28420,,594,,,63.3,
10/24/2020 11:00,792,11816,27966,28979,11834,777,28222,27881,64.3,46.1
10/24/2020 11:30,903,,,29309,,913,,,64.3,
10/24/2020 12:00,978,11254,28184,29579,11391,987,28554,27697,63.4,49
10/24/2020 12:30,1023,,,29798,,1000,,,63.3,
10/24/2020 13:00,1057,10814,28579,30282,10930,1013,29034,27494,63.2,52.6
10/24/2020 13:30,1079,,,30281,,1025,,,63,
10/24/2020 14:00,1053,10703,28235,30173,10717,1006,28605,26922,63,51
10/24/2020 14:30,971,,,29750,,944,,,52,
10/24/2020 15:00,867,10642,28002,29866,10837,842,28355,26786,63,50
10/24/2020 15:30,741,,,29884,,702,,,61,
10/24/2020 16:00,581,10659,28638,30070,10943,544,28800,27195,61,40
10/24/2020 16:30,391,,,30375,,374,,,63,
10/24/2020 17:00,232,10845,30483,31137,11000,229,30490,29279,63.3,46.5
10/24/2020 17:30,112,,,32034,,115,,,64.5,
10/24/2020 18:00,37,10925,33031,33646,11044,42,33066,31454,63,63
10/24/2020 18:30,8,,,34499,,10,,,70,
10/24/2020 19:00,0,10834,33950,35046,11034,0,33980,32387,78,75
10/24/2020 19:30,0,,,34520,,0,,,83,
10/24/2020 20:00,0,10936,32583,33387,10997,0,32619,31939,78,62.6
10/24/2020 20:30,0,,,32329,,0,,,63,
10/24/2020 21:00,0,11043,30392,31149,10937,0,30422,30059,61,50
10/24/2020 21:30,0,,,29816,,0,,,22.9,
10/24/2020 22:00,0,11067,28036,28840,10911,0,28061,27880,61,46.2
10/24/2020 22:30,0,,,27585,,0,,,63,
10/24/2020 23:00,0,11125,25261,26382,10928,0,25277,25021,59.5,15.3
10/24/2020 23:30,0,,,25375,,0,,,13.2,
10/25/2020 0:00,0,11095,22302,23666,10926,0,22320,22227,59.3,9.29
10/25/2020 0:30,0,,,22488,,0,,,4.5,
10/25/2020 1:00,0,10245,20769,21190,10590,0,20776,20860,0.83,5.12
10/25/2020 1:30,0,,,20542,,0,,,-19,
10/25/2020 2:00,0,10437,20093,20228,10489,0,20099,20111,-19,0.14
10/25/2020 2:30,0,,,20367,,0,,,-19,
10/25/2020 2:00,0,10609,20158,20185,10619,0,20169,20111,-30,0.08
10/25/2020 2:30,0,,,19561,,0,,,-39,
10/25/2020 3:00,0,10851,19168,19113,10994,0,19178,19434,-24,-0.09
10/25/2020 3:30,0,,,18787,,0,,,-24,
10/25/2020 4:00,0,11093,18413,18279,11126,0,18420,18790,-25,-7.2
10/25/2020 4:30,0,,,17878,,0,,,-32,
10/25/2020 5:00,0,11131,18105,17897,11132,0,18114,18482,-32,-1
10/25/2020 5:30,0,,,17967,,0,,,-27,
10/25/2020 6:00,0,11146,18066,18306,11186,0,18074,18756,62.9,0.09
10/25/2020 6:30,0,,,18825,,0,,,64,
10/25/2020 7:00,0,11288,19480,20000,11329,0,19493,20206,64,4.65
10/25/2020 7:30,10,,,20552,,8,,,64,
10/25/2020 8:00,231,11360,21604,21955,11477,213,21721,22428,64.5,12.1
10/25/2020 8:30,703,,,22661,,662,,,63.4,
10/25/2020 9:00,1330,11487,23599,24109,11597,1289,23763,24779,5,29.8
10/25/2020 9:30,2087,,,25242,,2066,,,62.9,
10/25/2020 10:00,2742,11649,25079,25764,11725,2734,25186,26098,63,42
10/25/2020 10:30,3269,,,25821,,3265,,,63,
10/25/2020 11:00,3612,11646,25763,25814,11827,3612,25821,26832,63,44.9
10/25/2020 11:30,3770,,,25767,,3777,,,12.8,
10/25/2020 12:00,3812,11677,26469,25981,11887,3827,26505,27199,62.9,43.6
10/25/2020 12:30,3781,,,26383,,3827,,,12.5,
10/25/2020 13:00,3689,11690,26762,26814,11775,3801,27022,27227,12.7,45.1
10/25/2020 13:30,3544,,,26820,,3707,,,12.7,
10/25/2020 14:00,3276,11487,26805,26964,11432,3464,27042,27083,14.9,46
10/25/2020 14:30,2881,,,26888,,3068,,,24.2,
10/25/2020 15:00,2392,11370,27116,27528,11315,2537,27281,27046,26.2,47
10/25/2020 15:30,1819,,,27946,,1886,,,25.7,
10/25/2020 16:00,1240,11413,28647,28947,11421,1275,28667,27718,28.5,45.4
10/25/2020 16:30,677,,,30417,,726,,,29.2,
10/25/2020 17:00,284,11405,32011,32140,11461,325,32042,30079,68.2,55
10/25/2020 17:30,69,,,34043,,80,,,73.5,
10/25/2020 18:00,0,11364,35397,36196,11466,0,35425,32242,83.2,74
10/25/2020 18:30,0,,,36428,,0,,,83.2,
10/25/2020 19:00,0,11305,34520,35464,11434,0,34542,33024,73.2,75
10/25/2020 19:30,0,,,34383,,0,,,10.2,
10/25/2020 20:00,0,11236,32698,33091,11297,0,32714,32536,31,65.8
10/25/2020 20:30,0,,,31706,,0,,,20.1,
10/25/2020 21:00,0,11099,30540,30786,11140,0,30556,30995,2.2,47
10/25/2020 21:30,0,,,29225,,0,,,18,
10/25/2020 22:00,0,10798,28130,27935,11022,0,28144,28518,20.2,53
10/25/2020 22:30,0,,,26533,,0,,,3.95,
10/25/2020 23:00,0,10523,25206,25009,10821,0,25219,25276,20.9,38.1
10/25/2020 23:30,0,,,23642,,0,,,5,
10/26/2020 0:00,0,10351,22113,22193,10506,0,22125,22327,17.3,22.6
10/26/2020 0:30,0,,,21318,,0,,,14.7,
10/26/2020 1:00,0,10468,20832,21006,10124,0,20854,20983,13.1,19.5
10/26/2020 1:30,0,,,21301,,0,,,15.1,
10/26/2020 2:00,0,10085,20386,21066,9802,0,20401,20563,14.2,20.6
10/26/2020 2:30,0,,,20426,,0,,,13.9,
10/26/2020 3:00,0,9686,20078,20031,9344,0,20092,20141,8.66,17.6
10/26/2020 3:30,0,,,19776,,0,,,9.41,
10/26/2020 4:00,0,9242,19709,19389,8811,0,19720,19796,12.7,17.6
10/26/2020 4:30,0,,,19456,,0,,,12.7,
10/26/2020 5:00,0,8778,19762,19585,8318,0,19775,19923,19.2,24.5
10/26/2020 5:30,0,,,19704,,0,,,21.2,
10/26/2020 6:00,0,8455,21358,20913,8164,0,21377,21246,62,38.2
10/26/2020 6:30,0,,,22227,,0,,,33.6,
10/26/2020 7:00,0,8407,26411,24703,8247,0,26428,26576,37,42.9
10/26/2020 7:30,5,,,26893,,5,,,39.2,
10/26/2020 8:00,163,8455,31873,29046,8427,164,31883,31666,20,44.9
10/26/2020 8:30,519,,,30444,,518,,,20,
10/26/2020 9:00,1037,8526,32948,31846,8763,1003,33010,33233,20,50
10/26/2020 9:30,1699,,,32551,,1605,,,68.4,
10/26/2020 10:00,2326,8847,32959,32583,9111,2218,33042,33193,20,52.6
10/26/2020 10:30,2892,,,32573,,2820,,,20,
10/26/2020 11:00,3279,9098,32225,32131,9361,3245,32031,32746,18,44.9
10/26/2020 11:30,3486,,,31915,,3487,,,11,
10/26/2020 12:00,3612,9122,32249,31864,9580,3630,31875,32324,9,43.1
10/26/2020 12:30,3666,,,31973,,3685,,,11,
10/26/2020 13:00,3652,9099,32386,32133,9812,3695,32023,32092,58,41.4
10/26/2020 13:30,3568,,,31936,,3694,,,57.8,
10/26/2020 14:00,3354,9163,31983,31844,9961,3519,31976,32015,4,40.9
10/26/2020 14:30,3007,,,31348,,3175,,,15,
10/26/2020 15:00,2521,9370,32239,31365,10124,2680,32230,32005,20,42
10/26/2020 15:30,1908,,,31877,,2048,,,20,
10/26/2020 16:00,1291,9557,33636,32442,10311,1385,33615,32627,46.6,41.8
10/26/2020 16:30,695,,,33604,,720,,,52.3,
10/26/2020 17:00,284,9654,36493,35167,10332,276,36524,34878,64.3,46.6
10/26/2020 17:30,68,,,37256,,65,,,70,
10/26/2020 18:00,0,9674,39547,39539,10208,0,39574,36728,74.5,79.9
10/26/2020 18:30,0,,,40054,,0,,,84,
10/26/2020 19:00,0,9548,38680,39255,10081,0,38693,37405,74.5,72
10/26/2020 19:30,0,,,38323,,0,,,70,
10/26/2020 20:00,0,9287,37018,37059,9914,0,37023,36766,69.7,61.8
10/26/2020 20:30,0,,,35733,,0,,,69.5,
10/26/2020 21:00,0,9029,34506,34694,9639,0,34508,34596,27.1,49
10/26/2020 21:30,0,,,32808,,0,,,21,
10/26/2020 22:00,0,8753,31476,31193,9326,0,31489,31393,4,47.4
10/26/2020 22:30,0,,,29309,,0,,,15,
10/26/2020 23:00,0,8391,27755,27565,8934,0,27769,27203,15.6,34.9
10/26/2020 23:30,0,,,25861,,0,,,59,
10/27/2020 0:00,0,8010,23982,24347,8421,0,23987,23669,62,38.9
10/27/2020 0:30,0,,,23452,,0,,,32.8,
10/27/2020 1:00,0,7920,22126,23127,8094,0,22124,21812,33.1,32.7
10/27/2020 1:30,0,,,23670,,0,,,58.9,
10/27/2020 2:00,0,7200,21831,23478,7349,0,21829,21349,30.9,32
10/27/2020 2:30,0,,,22946,,0,,,30.4,
10/27/2020 3:00,0,6469,21579,22233,6598,0,21576,20789,27.3,31.1
10/27/2020 3:30,0,,,21974,,0,,,25.5,
10/27/2020 4:00,0,5804,21357,21784,5892,0,21354,20325,26.8,29.4
10/27/2020 4:30,0,,,21734,,0,,,26.7,
10/27/2020 5:00,0,5383,21457,21707,5349,0,21455,20424,58.8,29.9
10/27/2020 5:30,0,,,21869,,0,,,58.9,
10/27/2020 6:00,0,5159,23007,22796,5064,0,23007,21620,35.1,42.4
10/27/2020 6:30,0,,,23848,,0,,,62,
10/27/2020 7:00,2,5067,27642,26110,4951,3,27637,26764,72,48.1
10/27/2020 7:30,13,,,28039,,14,,,22.5,
10/27/2020 8:00,49,5289,32963,30488,5319,48,32954,31695,22.5,44.4
10/27/2020 8:30,111,,,32327,,107,,,22.6,
10/27/2020 9:00,200,6091,34598,33973,6155,193,34508,33205,68.3,58.9
10/27/2020 9:30,314,,,34808,,305,,,68.3,
10/27/2020 10:00,424,7094,35578,35271,7041,413,35516,33087,69,58
10/27/2020 10:30,527,,,35382,,513,,,68.3,
10/27/2020 11:00,597,7928,35776,35512,7968,585,35909,32640,68.3,52
10/27/2020 11:30,634,,,35560,,626,,,68.3,
10/27/2020 12:00,660,8818,35797,35678,8945,643,35889,32198,27,50
10/27/2020 12:30,677,,,35974,,639,,,23.5,
10/27/2020 13:00,692,9538,35646,36144,9693,645,35693,31962,27.5,45.8
10/27/2020 13:30,705,,,35739,,661,,,57.5,
10/27/2020 14:00,709,10001,35216,35183,10182,667,35330,31799,60,39.3
10/27/2020 14:30,709,,,34652,,667,,,27,
10/27/2020 15:00,675,10303,35020,34411,10479,632,35065,31859,23.6,38.8
